gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureCategory,EngagementScore,ContractRisk,FinancialPressure,Churn
Male,1,0,0,44,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,73.85,3122.4,Medium-term,2,2,1.641111111111111,0
Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.45,50.45,New,2,2,25.225,1
Male,0,1,1,45,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.45,1088.25,Medium-term,2,0,0.5315217391304348,0
Female,0,0,0,23,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),24.8,615.35,Short-term,2,1,1.0333333333333334,0
Female,0,1,0,43,1,1,DSL,0,0,0,1,1,0,One year,1,Bank transfer (automatic),64.85,2908.2,Medium-term,4,1,1.4738636363636362,0
Male,0,0,0,35,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.75,739.9,Medium-term,1,2,0.5763888888888888,0
Male,0,1,0,9,1,0,DSL,1,1,0,1,1,0,Month-to-month,1,Mailed check,68.95,593.85,Short-term,5,2,6.8950000000000005,0
Male,0,0,0,12,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,99.95,1132.75,Short-term,5,2,7.688461538461539,1
Female,1,1,0,65,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),109.4,7227.45,Long-term,7,2,1.6575757575757577,0
Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.4,193.6,New,4,2,30.46666666666667,1
Male,0,0,0,27,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.0,1291.35,Medium-term,2,2,1.75,0
Female,0,0,0,40,1,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,50.25,2023.55,Medium-term,2,1,1.225609756097561,0
Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,349.65,New,2,2,12.591666666666667,1
Male,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.9,153.95,Short-term,1,1,2.211111111111111,0
Female,1,1,0,58,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer (automatic),97.8,5458.8,Long-term,5,1,1.6576271186440676,0
Female,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,Long-term,5,1,1.8924528301886792,0
Male,0,1,0,3,1,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,55.8,154.55,New,3,2,13.95,0
Male,0,0,1,41,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,111.15,4507.15,Medium-term,7,0,2.6464285714285714,0
Male,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,98.55,2031.95,Short-term,5,2,4.692857142857143,0
Male,0,0,1,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.05,50.05,New,2,2,25.025,0
Male,0,0,1,4,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.8,332.45,New,3,2,16.16,1
Male,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.85,473.9,Short-term,1,2,0.86875,0
Female,1,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.5,106.8,New,1,2,2.7857142857142856,0
Male,0,1,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.35,152.6,Short-term,1,2,2.1500000000000004,0
Male,0,0,0,18,1,1,DSL,1,0,1,0,1,0,Month-to-month,0,Mailed check,69.5,1199.4,Short-term,5,2,3.6578947368421053,0
Male,1,0,0,52,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Credit card (automatic),48.8,2555.05,Long-term,3,2,0.920754716981132,0
Male,0,0,0,31,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.5,2979.2,Medium-term,4,2,2.953125,0
Male,0,1,1,29,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.65,654.85,Medium-term,1,2,0.6883333333333332,0
Female,0,1,0,36,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),106.05,3834.4,Medium-term,7,0,2.866216216216216,0
Female,0,1,0,16,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.0,1534.75,Short-term,5,2,5.882352941176471,1
Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,108.3,4586.15,Medium-term,6,1,2.5186046511627906,0
Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.55,20.55,New,1,2,10.275,1
Female,0,0,0,60,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.65,5941.05,Long-term,5,0,1.6336065573770493,0
Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.3,424.15,New,4,2,14.216666666666667,1
Male,0,1,0,22,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Credit card (automatic),95.9,2234.95,Short-term,5,2,4.1695652173913045,0
Male,0,1,0,36,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.0,666.75,Medium-term,1,1,0.5405405405405406,0
Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,281.0,New,1,2,14.080000000000002,1
Male,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,64.95,547.8,Short-term,4,2,6.495,0
Male,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.6,74.6,New,2,2,37.3,0
Male,0,1,1,12,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.2,571.15,Short-term,2,2,3.784615384615385,0
Female,0,0,0,23,1,1,DSL,0,0,0,1,1,1,One year,1,Mailed check,73.75,1756.6,Short-term,5,1,3.0729166666666665,0
Male,0,0,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Bank transfer (automatic),92.3,5731.45,Long-term,5,1,1.465079365079365,0
Male,0,0,0,37,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),98.8,3475.55,Medium-term,5,2,2.6,1
Female,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.2,156.85,Short-term,1,2,2.1333333333333333,0
Male,0,1,0,31,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Credit card (automatic),88.65,2683.2,Medium-term,4,2,2.7703125,0
Male,0,1,1,13,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.4,896.75,Short-term,2,2,5.314285714285715,1
Female,0,0,0,24,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.75,2407.3,Short-term,5,2,3.95,1
Male,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,Medium-term,5,2,2.0858695652173913,0
Female,1,1,0,69,1,1,Fiber optic,0,1,0,1,1,1,Two year,0,Credit card (automatic),105.4,6998.95,Long-term,6,0,1.5057142857142858,0
Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.25,36.8,New,1,2,6.75,0
Male,0,1,1,61,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,106.0,6547.7,Long-term,6,1,1.7096774193548387,1
Male,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.7,4346.4,Medium-term,6,2,2.492857142857143,1
Female,0,0,0,44,0,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,49.05,2265.0,Medium-term,3,1,1.0899999999999999,0
Male,0,0,0,39,0,0,DSL,0,0,1,1,0,0,One year,0,Mailed check,35.55,1309.15,Medium-term,2,1,0.8887499999999999,0
Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.1,4754.3,Long-term,6,0,0.8917808219178082,0
Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,Short-term,4,2,6.917857142857143,0
Female,0,1,1,51,1,0,DSL,1,1,0,1,0,1,One year,1,Credit card (automatic),69.75,3562.5,Long-term,5,1,1.3413461538461537,0
Female,1,1,0,71,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.2,7213.75,Long-term,5,0,1.3777777777777778,0
Male,1,0,0,22,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.7,2082.95,Short-term,4,2,4.2043478260869565,1
Female,0,0,0,2,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),55.05,102.75,New,3,2,18.349999999999998,1
Female,0,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.8,5914.4,Long-term,6,1,1.8736842105263158,0
Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.25,51.25,New,2,2,25.625,0
Female,0,1,1,23,1,0,DSL,1,1,0,1,0,0,One year,1,Mailed check,57.75,1282.85,Short-term,4,1,2.40625,0
Female,1,1,0,66,1,1,DSL,0,1,1,0,1,0,One year,1,Bank transfer (automatic),70.85,4738.85,Long-term,5,1,1.0574626865671641,0
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,New,1,2,9.775,0
Male,1,0,0,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.2,1775.8,Short-term,4,2,4.41,1
Male,0,0,0,11,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.5,795.65,Short-term,3,2,6.625,0
Female,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.75,145.0,Short-term,1,1,2.1944444444444446,1
Female,0,1,1,52,1,1,Fiber optic,1,1,1,0,0,1,Month-to-month,0,Bank transfer (automatic),98.15,4993.4,Long-term,6,2,1.8518867924528304,0
Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.25,61.45,New,1,2,5.0625,0
Female,0,1,1,51,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,Long-term,3,2,1.5221153846153848,0
Male,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.65,1146.65,Short-term,2,2,4.728125,1
Male,1,1,0,64,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.25,6081.4,Long-term,5,2,1.45,0
Female,0,0,0,37,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),40.2,1478.85,Medium-term,2,2,1.0578947368421054,0
Male,0,0,0,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,243.65,Short-term,1,0,1.425,0
Male,0,1,0,49,1,1,DSL,1,0,0,0,0,0,One year,1,Electronic check,55.35,2633.95,Long-term,3,1,1.107,0
Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,4735.35,Medium-term,5,1,2.220652173913044,0
Female,0,0,0,18,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.1,1247.75,Short-term,1,2,3.7421052631578946,0
Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,New,2,2,37.35,1
Male,0,1,0,68,0,0,DSL,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),54.1,3794.5,Long-term,4,0,0.7840579710144928,0
Male,0,0,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,1008.7,Long-term,1,0,0.35727272727272724,0
Female,1,1,1,23,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),88.45,2130.55,Short-term,4,2,3.685416666666667,0
Male,0,0,0,17,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,76.65,1313.55,Short-term,2,2,4.258333333333334,1
Male,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),80.4,5727.15,Long-term,7,0,1.1166666666666667,0
Female,0,1,1,67,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.25,1372.9,Long-term,1,0,0.28308823529411764,0
Female,0,1,1,14,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.8,1203.9,Short-term,3,2,5.653333333333333,0
Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.8,25.8,New,0,2,12.9,1
Female,0,0,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.5,1215.1,Long-term,1,0,0.3046875,0
Female,0,0,0,41,1,1,DSL,0,0,1,1,0,1,One year,1,Electronic check,68.6,2877.05,Medium-term,5,1,1.6333333333333333,0
Female,0,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,92.6,1579.7,Short-term,4,2,5.144444444444444,0
Male,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.55,5514.95,Long-term,5,1,1.7640350877192983,0
Female,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,96.1,New,1,2,3.4250000000000003,0
Female,0,0,0,2,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Electronic check,42.6,72.4,New,3,2,14.200000000000001,1
Female,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,55.25,New,1,2,4.9,0
Male,0,0,0,37,1,1,DSL,1,1,1,1,0,0,One year,0,Electronic check,67.45,2443.3,Medium-term,6,1,1.7750000000000001,0
Female,0,0,0,29,1,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),68.85,1970.5,Medium-term,5,2,2.295,1
Male,0,0,0,8,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.55,335.4,Short-term,1,2,4.838888888888889,0
Female,0,0,0,63,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Credit card (automatic),109.85,7002.95,Long-term,7,2,1.71640625,0
Female,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,158.95,Short-term,1,2,2.58125,0
Female,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,95.4,293.15,New,4,2,23.85,0
Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.0,1493.75,Long-term,1,0,0.2876712328767123,0
Female,0,0,0,19,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,56.2,1093.4,Short-term,2,2,2.81,0
Female,0,1,0,59,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),18.4,1057.85,Long-term,1,0,0.30666666666666664,0
Male,0,1,1,2,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,0,Credit card (automatic),90.0,190.05,New,4,2,30.0,1
Female,0,1,1,35,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.75,882.55,Medium-term,2,2,0.7152777777777778,0
Male,0,0,0,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.6,300.4,Short-term,1,2,1.3066666666666669,0
Female,0,0,0,14,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.35,1025.95,Short-term,2,2,5.0233333333333325,1
Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,1436.95,Long-term,1,0,0.28285714285714286,0
Male,1,1,0,7,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Electronic check,64.2,475.0,Short-term,5,2,8.025,0
Male,0,1,1,69,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.75,5388.15,Long-term,6,0,1.082142857142857,0
Female,0,1,1,72,1,1,DSL,0,1,0,1,1,1,Two year,1,Electronic check,78.95,5730.15,Long-term,6,0,1.0815068493150686,0
Male,0,0,0,8,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,100.85,819.55,Short-term,5,2,11.205555555555556,1
Female,0,1,1,4,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.3,217.1,New,2,2,10.059999999999999,0
Male,0,1,1,63,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),80.3,4896.35,Long-term,3,2,1.2546875,0
Male,0,0,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1434.1,Long-term,1,0,0.2719178082191781,0
Female,0,0,0,46,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,21.1,937.1,Medium-term,1,0,0.448936170212766,0
Female,0,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,New,1,2,11.658333333333333,1
Male,0,1,0,30,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Mailed check,50.0,1474.9,Medium-term,2,2,1.6129032258064515,0
Male,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.75,6536.5,Long-term,6,0,1.63671875,0
Female,0,0,0,60,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.85,1128.1,Long-term,1,0,0.3254098360655738,0
Female,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.5,6873.75,Long-term,6,1,1.6796875,1
Male,0,1,1,25,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,0,Electronic check,85.9,2199.05,Medium-term,3,2,3.303846153846154,0
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,New,1,2,22.925,1
Male,1,1,0,6,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,80.8,457.1,New,3,2,11.542857142857143,0
Male,0,0,0,22,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.25,566.5,Short-term,2,0,1.0978260869565217,0
Female,0,1,1,31,1,1,DSL,0,1,0,1,1,1,Two year,0,Bank transfer (automatic),80.55,2471.6,Medium-term,6,0,2.5171875,0
Female,0,1,1,39,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),81.5,3107.3,Medium-term,3,2,2.0375,0
Male,0,0,0,26,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,518.3,Medium-term,1,2,0.774074074074074,0
Female,0,1,0,53,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),106.1,5769.75,Long-term,6,1,1.9648148148148148,1
Female,0,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,91.7,91.7,New,4,2,45.85,1
Male,0,0,0,12,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,67.25,832.3,Short-term,5,2,5.173076923076923,0
Female,0,0,0,16,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),95.6,1555.65,Short-term,5,2,5.623529411764705,1
Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,45.3,New,1,2,6.783333333333334,0
Male,0,0,1,39,0,0,DSL,1,0,0,1,1,0,One year,0,Bank transfer (automatic),45.05,1790.6,Medium-term,3,1,1.12625,0
Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,74.95,New,2,2,37.475,1
Female,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,34.65,246.6,Short-term,2,2,4.33125,0
Male,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,New,1,2,13.87,0
Male,1,0,0,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.35,898.35,Short-term,4,2,8.668181818181818,1
Female,0,0,0,55,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,81.55,4509.5,Long-term,3,2,1.45625,0
Male,0,1,1,72,1,0,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),75.4,5480.25,Long-term,5,0,1.0328767123287672,0
Female,0,1,0,10,1,0,DSL,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),67.8,653.15,Short-term,4,2,6.163636363636363,0
Male,1,0,0,11,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.4,1183.05,Short-term,7,2,9.283333333333333,0
Female,0,1,1,15,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.3,639.45,Short-term,1,2,2.89375,0
Female,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,478.75,Short-term,1,0,0.85,0
Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,New,1,2,10.025,0
Female,1,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.0,127.1,New,1,2,11.25,1
Male,0,1,1,47,1,0,Fiber optic,1,1,1,0,0,1,One year,1,Electronic check,96.1,4391.45,Medium-term,5,1,2.002083333333333,0
Female,0,0,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,270.6,Short-term,1,1,1.228125,0
Male,0,0,0,66,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,99.5,6710.5,Long-term,5,2,1.4850746268656716,1
Female,1,1,0,68,1,0,DSL,0,1,1,1,0,0,One year,1,Bank transfer (automatic),60.65,3975.9,Long-term,4,1,0.8789855072463768,0
Female,0,1,1,17,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Bank transfer (automatic),98.6,1704.95,Short-term,5,1,5.477777777777778,1
Female,0,0,0,7,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,59.5,415.95,Short-term,3,2,7.4375,1
Male,1,1,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.45,950.2,Short-term,2,2,6.188461538461539,1
Female,1,1,0,21,1,1,DSL,0,1,1,0,0,1,One year,0,Bank transfer (automatic),71.7,1497.05,Short-term,5,1,3.2590909090909093,0
Male,0,0,0,21,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,36.0,780.15,Short-term,2,2,1.6363636363636365,0
Female,0,1,1,56,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),65.2,3512.15,Long-term,4,1,1.143859649122807,0
Female,0,1,1,6,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.95,273.25,New,2,2,6.992857142857143,0
Female,1,0,0,65,0,0,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),53.5,3517.9,Long-term,4,0,0.8106060606060606,0
Male,0,1,0,42,1,1,DSL,1,0,0,1,1,1,One year,0,Credit card (automatic),80.45,3375.9,Medium-term,6,1,1.8709302325581396,0
Female,0,1,1,68,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),109.05,7508.55,Long-term,7,0,1.5804347826086955,0
Male,0,1,1,48,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.3,1245.05,Medium-term,2,0,0.536734693877551,0
Female,1,0,0,50,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,106.8,5347.95,Long-term,6,1,2.0941176470588236,0
Female,1,0,0,7,1,0,DSL,0,1,1,0,1,0,Month-to-month,1,Electronic check,64.95,493.65,Short-term,4,2,8.11875,0
Female,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,19.35,1263.85,Long-term,1,0,0.30234375,0
Male,0,0,0,17,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.1,385.55,Short-term,1,2,1.1722222222222223,0
Female,0,1,1,42,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),77.95,3384.0,Medium-term,2,2,1.8127906976744186,1
Male,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.85,84.2,New,1,2,3.7700000000000005,0
Female,0,0,1,62,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),26.0,1638.7,Long-term,2,0,0.4126984126984127,0
Male,1,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,165.4,New,2,2,24.900000000000002,1
Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,120.25,New,1,2,23.45,0
Male,0,1,0,48,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Bank transfer (automatic),96.9,4473.45,Medium-term,6,0,1.9775510204081634,0
Male,0,1,0,27,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.55,520.55,Medium-term,1,0,0.6982142857142858,0
Female,0,1,1,70,1,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),80.4,5717.85,Long-term,6,0,1.1323943661971831,0
Male,1,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.8,88.8,New,4,2,44.4,1
Male,0,1,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,94.65,4312.5,Medium-term,5,1,2.0138297872340427,0
Male,0,0,0,30,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.25,2755.35,Medium-term,3,2,2.911290322580645,1
Female,0,0,0,15,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.65,994.55,Short-term,4,2,4.040625,1
Male,0,1,1,69,1,1,Fiber optic,0,1,1,0,1,0,One year,0,Credit card (automatic),95.75,6511.25,Long-term,5,1,1.3678571428571429,0
Male,0,0,0,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,1218.65,Long-term,1,0,0.2962121212121212,0
Male,1,1,1,72,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.1,7447.7,Long-term,6,0,1.426027397260274,0
Male,1,1,0,13,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.05,1169.35,Short-term,4,2,6.360714285714286,1
Male,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.1,279.5,Short-term,1,1,1.1166666666666667,0
Male,0,1,0,51,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,111.55,5720.35,Long-term,7,1,2.145192307692308,0
Male,0,1,1,51,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),60.5,3121.45,Long-term,4,0,1.1634615384615385,0
Female,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),90.95,6468.6,Long-term,8,0,1.2458904109589042,0
Male,0,1,1,67,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,87.4,5918.8,Long-term,4,1,1.285294117647059,1
Male,0,0,0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,675.6,Medium-term,1,2,0.5628571428571428,0
